item_id,condition,alpha_norm,verdict_valid,verdict_strong,model_name,target_layer,pre_addition_vaa_projection_unit_z_baseline
arg_31e8a4fb0de5b7c3,user_like,-1.0,True,0.0,qwen25_3b,26,0.8648079752730876
arg_31e8a4fb0de5b7c3,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.4914698799899393
arg_321ce46944ce712d,baseline,-1.0,True,0.0,qwen25_3b,26,0.4244735634954046
arg_321ce46944ce712d,user_like,-1.0,True,0.0,qwen25_3b,26,1.1925911407044305
arg_321ce46944ce712d,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9022036069854188
arg_425d0dee753a6931,baseline,-1.0,True,0.0,qwen25_3b,26,1.3381138465707108
arg_425d0dee753a6931,user_like,-1.0,True,0.0,qwen25_3b,26,1.4960492780500303
arg_425d0dee753a6931,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.4186974910159685
arg_44be973fdaa9b49e,baseline,-1.0,True,0.0,qwen25_3b,26,1.5021849488838954
arg_44be973fdaa9b49e,user_like,-1.0,True,0.0,qwen25_3b,26,1.7641297924178987
arg_44be973fdaa9b49e,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.281847642045276
arg_48258bc311a0a925,baseline,-1.0,True,0.0,qwen25_3b,26,1.6894622699879378
arg_48258bc311a0a925,user_like,-1.0,True,0.0,qwen25_3b,26,2.0125724078635163
arg_48258bc311a0a925,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.620648148074552
arg_4850c985900491df,baseline,-1.0,True,0.0,qwen25_3b,26,-0.0963915126489231
arg_4850c985900491df,user_like,-1.0,True,0.0,qwen25_3b,26,0.1796193167259028
arg_4850c985900491df,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9146040703308688
arg_4a085377cddcc092,baseline,-1.0,True,0.0,qwen25_3b,26,0.399466324152308
arg_4a085377cddcc092,user_like,-1.0,True,0.0,qwen25_3b,26,0.4007313609882008
arg_4a085377cddcc092,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.5651369546629246
arg_4cadb5fec7408cd5,baseline,-1.0,True,0.0,qwen25_3b,26,1.2685436261551175
arg_4cadb5fec7408cd5,user_like,-1.0,True,0.0,qwen25_3b,26,1.4463883205384485
arg_4cadb5fec7408cd5,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.1577813291100662
arg_4df3fffabdb380e3,baseline,-1.0,True,0.0,qwen25_3b,26,0.2525452906014348
arg_4df3fffabdb380e3,user_like,-1.0,True,0.0,qwen25_3b,26,0.0902624560821959
arg_4df3fffabdb380e3,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.6987748561915713
arg_5219bcfb58f34b93,baseline,-1.0,True,0.0,qwen25_3b,26,-0.3429576945966249
arg_5219bcfb58f34b93,user_like,-1.0,True,0.0,qwen25_3b,26,0.3153637838594554
arg_5219bcfb58f34b93,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.2130955601232687
arg_54b68897f9568439,baseline,-1.0,True,0.0,qwen25_3b,26,0.2639086726654846
arg_54b68897f9568439,user_like,-1.0,True,0.0,qwen25_3b,26,0.5833470584453374
arg_54b68897f9568439,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.5592789935342976
arg_555c38bcdb2b84e0,baseline,-1.0,True,0.0,qwen25_3b,26,-0.340328940326411
arg_555c38bcdb2b84e0,user_like,-1.0,True,0.0,qwen25_3b,26,0.2915264874670934
arg_555c38bcdb2b84e0,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.8695593047647726
arg_57a22c4197c67565,baseline,-1.0,True,0.0,qwen25_3b,26,-0.1986155998538823
arg_57a22c4197c67565,user_like,-1.0,True,0.0,qwen25_3b,26,-0.4179226076713055
arg_57a22c4197c67565,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.1790962160226213
arg_583db404a7c0c91d,baseline,-1.0,True,0.0,qwen25_3b,26,-1.424656217603249
arg_583db404a7c0c91d,user_like,-1.0,True,0.0,qwen25_3b,26,-0.4685232534039561
arg_583db404a7c0c91d,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.692153906392578
arg_61444b9a7299e117,baseline,-1.0,True,0.0,qwen25_3b,26,-1.1856583685232565
arg_61444b9a7299e117,user_like,-1.0,True,0.0,qwen25_3b,26,-0.0890826493634122
arg_61444b9a7299e117,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.4656950842817995
arg_65f4d9ae72db9312,baseline,-1.0,True,0.0,qwen25_3b,26,-2.213729948811758
arg_65f4d9ae72db9312,user_like,-1.0,True,0.0,qwen25_3b,26,-1.7756366503701086
arg_65f4d9ae72db9312,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.539936370290342
arg_676b1224f2125537,baseline,-1.0,True,0.0,qwen25_3b,26,1.3401037673551697
arg_676b1224f2125537,user_like,-1.0,True,0.0,qwen25_3b,26,1.727832254125587
arg_676b1224f2125537,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.689849948660412
arg_691ddfdde5039333,baseline,-1.0,True,0.0,qwen25_3b,26,-0.3187439772449276
arg_691ddfdde5039333,user_like,-1.0,True,0.0,qwen25_3b,26,0.5367097921873651
arg_691ddfdde5039333,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.2437605484209215
arg_6d276a085383c47d,baseline,-1.0,True,0.0,qwen25_3b,26,0.6030600637565752
arg_6d276a085383c47d,user_like,-1.0,True,0.0,qwen25_3b,26,0.7097034108895293
arg_6d276a085383c47d,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.2293921134752634
arg_6ecce8fe94337d08,baseline,-1.0,True,0.0,qwen25_3b,26,-0.9832278276225496
arg_6ecce8fe94337d08,user_like,-1.0,True,0.0,qwen25_3b,26,-0.1142957108680022
arg_6ecce8fe94337d08,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9642580996612624
arg_6f1b3df81483f90c,baseline,-1.0,True,0.0,qwen25_3b,26,0.4734838237773383
arg_6f1b3df81483f90c,user_like,-1.0,True,0.0,qwen25_3b,26,0.7313398754948895
arg_6f1b3df81483f90c,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9007518158141348
arg_71769951238adcae,baseline,-1.0,True,0.0,qwen25_3b,26,0.9155481349552402
arg_71769951238adcae,user_like,-1.0,True,0.0,qwen25_3b,26,1.6301098292868257
arg_71769951238adcae,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.3200599334217216
arg_74e233091e5d53b9,baseline,-1.0,True,0.0,qwen25_3b,26,0.0418297486037377
arg_74e233091e5d53b9,user_like,-1.0,True,0.0,qwen25_3b,26,0.980463353348426
arg_74e233091e5d53b9,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9439625753281754
arg_7596f905bad12e19,baseline,-1.0,True,0.0,qwen25_3b,26,-1.1500706929017133
arg_7596f905bad12e19,user_like,-1.0,True,0.0,qwen25_3b,26,-0.1534187208583358
arg_7596f905bad12e19,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.2014646766917494
arg_7716fccd46ec76a9,baseline,-1.0,True,0.0,qwen25_3b,26,0.9400386423421064
arg_7716fccd46ec76a9,user_like,-1.0,True,0.0,qwen25_3b,26,1.572608132633029
arg_7716fccd46ec76a9,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.2407057723189718
arg_782745ada2239f10,baseline,-1.0,True,0.0,qwen25_3b,26,-2.377604854843508
arg_782745ada2239f10,user_like,-1.0,True,0.0,qwen25_3b,26,-2.16516303081453
arg_782745ada2239f10,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.990729086161278
arg_798ff205ddc76847,baseline,-1.0,True,0.0,qwen25_3b,26,-2.614765448370533
arg_798ff205ddc76847,user_like,-1.0,True,0.0,qwen25_3b,26,-3.401313397700912
arg_798ff205ddc76847,user_dislike,-1.0,True,0.0,qwen25_3b,26,-2.080439100111569
arg_7dccbbb3590c9b45,baseline,-1.0,True,0.0,qwen25_3b,26,0.9357607663594208
arg_7dccbbb3590c9b45,user_like,-1.0,True,0.0,qwen25_3b,26,0.5309968017173174
arg_7dccbbb3590c9b45,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.5147429281391607
arg_7e441c59577ff319,baseline,-1.0,True,0.0,qwen25_3b,26,-0.0609746504149046
arg_7e441c59577ff319,user_like,-1.0,True,0.0,qwen25_3b,26,1.0665783156867643
arg_7e441c59577ff319,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9050594277957252
arg_7fb5f7039b0fa912,baseline,-1.0,True,0.0,qwen25_3b,26,-0.7852538239433103
arg_7fb5f7039b0fa912,user_like,-1.0,True,0.0,qwen25_3b,26,-1.58265197943911
arg_7fb5f7039b0fa912,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.967966086757716
arg_83de60b9c4aaaa34,baseline,-1.0,True,0.0,qwen25_3b,26,1.2266639357879403
arg_83de60b9c4aaaa34,user_like,-1.0,True,0.0,qwen25_3b,26,1.5453608835579813
arg_83de60b9c4aaaa34,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.2029720772465529
arg_8b6e9ecde374e36b,baseline,-1.0,True,0.0,qwen25_3b,26,0.414955315491248
arg_8b6e9ecde374e36b,user_like,-1.0,True,0.0,qwen25_3b,26,0.8182665999476669
arg_8b6e9ecde374e36b,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.2464507057213558
arg_8e857fa6ef88f723,baseline,-1.0,True,0.0,qwen25_3b,26,1.0358919910435058
arg_8e857fa6ef88f723,user_like,-1.0,True,0.0,qwen25_3b,26,1.4224711354727395
arg_8e857fa6ef88f723,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.7287980987149163
arg_9079689f586c82b0,baseline,-1.0,True,0.0,qwen25_3b,26,-0.9453410381392732
arg_9079689f586c82b0,user_like,-1.0,True,0.0,qwen25_3b,26,-0.5136224634381507
arg_9079689f586c82b0,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.1986181138934733
arg_90cf47cbb0c9d5d4,baseline,-1.0,True,0.0,qwen25_3b,26,-0.6321297997095046
arg_90cf47cbb0c9d5d4,user_like,-1.0,True,0.0,qwen25_3b,26,0.7042356657712759
arg_90cf47cbb0c9d5d4,user_dislike,-1.0,True,0.0,qwen25_3b,26,-2.281365183401694
arg_9421b3a045390da7,baseline,-1.0,True,0.0,qwen25_3b,26,-0.4882497472095425
arg_9421b3a045390da7,user_like,-1.0,True,0.0,qwen25_3b,26,0.745507392911355
arg_9421b3a045390da7,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.3033252489740117
arg_992c4731b36e8082,baseline,-1.0,True,0.0,qwen25_3b,26,0.6856571654574385
arg_992c4731b36e8082,user_like,-1.0,True,0.0,qwen25_3b,26,1.3368633405219117
arg_992c4731b36e8082,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.8536141877271642
arg_99ba3f665f7a41ac,baseline,-1.0,True,0.0,qwen25_3b,26,0.515780185997214
arg_99ba3f665f7a41ac,user_like,-1.0,True,0.0,qwen25_3b,26,0.5417505651481447
arg_99ba3f665f7a41ac,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.0459094126629311
arg_9a1a4c5fa090701f,baseline,-1.0,True,0.0,qwen25_3b,26,1.6587969138222574
arg_9a1a4c5fa090701f,user_like,-1.0,True,0.0,qwen25_3b,26,2.1864420429622897
arg_9a1a4c5fa090701f,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.0914899780113598
arg_9ce1a312bd23cdee,baseline,-1.0,True,0.0,qwen25_3b,26,0.3273827067488514
arg_9ce1a312bd23cdee,user_like,-1.0,True,0.0,qwen25_3b,26,0.7436601436103026
arg_9ce1a312bd23cdee,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.7883654356555382
arg_9dd69d401486b795,baseline,-1.0,True,0.0,qwen25_3b,26,0.199057585931793
arg_9dd69d401486b795,user_like,-1.0,True,0.0,qwen25_3b,26,1.1312116245480628
arg_9dd69d401486b795,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.3370369202770045
arg_a1bc9faf87c23e3f,baseline,-1.0,True,0.0,qwen25_3b,26,1.1392741881109756
arg_a1bc9faf87c23e3f,user_like,-1.0,True,0.0,qwen25_3b,26,1.3695596960684764
arg_a1bc9faf87c23e3f,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.1503984936953203
arg_a2c9aa40626b62af,baseline,-1.0,True,0.0,qwen25_3b,26,0.1379190233335632
arg_a2c9aa40626b62af,user_like,-1.0,True,0.0,qwen25_3b,26,1.241674422789861
arg_a2c9aa40626b62af,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.9205728519775729
arg_a6947064a9732a0e,baseline,-1.0,True,0.0,qwen25_3b,26,1.2736984382044816
arg_a6947064a9732a0e,user_like,-1.0,True,0.0,qwen25_3b,26,1.6243075695087248
arg_a6947064a9732a0e,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.3796591519833419
arg_a72217059635420e,baseline,-1.0,True,0.0,qwen25_3b,26,0.8827908972500926
arg_a72217059635420e,user_like,-1.0,True,0.0,qwen25_3b,26,1.4516766686818643
arg_a72217059635420e,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.1503806830263812
arg_a74bc8947da2fab6,baseline,-1.0,True,0.0,qwen25_3b,26,-0.6561793559538446
arg_a74bc8947da2fab6,user_like,-1.0,True,0.0,qwen25_3b,26,0.1631234399395024
arg_a74bc8947da2fab6,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9789067271466104
arg_a82d859e98e48fc6,baseline,-1.0,True,0.0,qwen25_3b,26,-0.4480971972323765
arg_a82d859e98e48fc6,user_like,-1.0,True,0.0,qwen25_3b,26,0.6967272340807423
arg_a82d859e98e48fc6,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.005860662780912
arg_a9f570a137bf8428,baseline,-1.0,True,0.0,qwen25_3b,26,1.0181231069472791
arg_a9f570a137bf8428,user_like,-1.0,True,0.0,qwen25_3b,26,1.1460548542200597
arg_a9f570a137bf8428,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.4232076756581411
arg_ab675e8d5c796bde,baseline,-1.0,True,0.0,qwen25_3b,26,-1.1336589965823165
arg_ab675e8d5c796bde,user_like,-1.0,True,0.0,qwen25_3b,26,-0.3975615108622824
arg_ab675e8d5c796bde,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.4177231315080248
arg_b1fe1f64275e7475,baseline,-1.0,True,0.0,qwen25_3b,26,-0.8671904799117918
arg_b1fe1f64275e7475,user_like,-1.0,True,0.0,qwen25_3b,26,-0.1690085386925323
arg_b1fe1f64275e7475,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.4475030293310518
arg_b4b4e906fdf63280,baseline,-1.0,True,0.0,qwen25_3b,26,0.5557557301417224
arg_b4b4e906fdf63280,user_like,-1.0,True,0.0,qwen25_3b,26,1.3298924866425113
arg_b4b4e906fdf63280,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.7696190651731325
arg_b792e983fbaf3e9b,baseline,-1.0,True,0.0,qwen25_3b,26,-0.6125324888929758
arg_b792e983fbaf3e9b,user_like,-1.0,True,0.0,qwen25_3b,26,-0.2720962574038351
arg_b792e983fbaf3e9b,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.1603478219913284
arg_b9ae949612ea3cc6,baseline,-1.0,True,0.0,qwen25_3b,26,0.6555479644382897
arg_b9ae949612ea3cc6,user_like,-1.0,True,0.0,qwen25_3b,26,1.3356426317833556
arg_b9ae949612ea3cc6,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.0650550428527927
arg_ba5b94bf388ab9fa,baseline,-1.0,True,0.0,qwen25_3b,26,-0.7182326224029292
arg_ba5b94bf388ab9fa,user_like,-1.0,True,0.0,qwen25_3b,26,-0.1032959663493253
arg_ba5b94bf388ab9fa,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.054057812098972
arg_bd59c0cb2b663605,baseline,-1.0,True,0.0,qwen25_3b,26,0.7794692757845161
arg_bd59c0cb2b663605,user_like,-1.0,True,0.0,qwen25_3b,26,0.9514254453372524
arg_bd59c0cb2b663605,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.814663585219142
arg_bf1ebe5b2e1dee2c,baseline,-1.0,True,0.0,qwen25_3b,26,0.1070927555614368
arg_bf1ebe5b2e1dee2c,user_like,-1.0,True,0.0,qwen25_3b,26,0.6304450180966553
arg_bf1ebe5b2e1dee2c,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.5694957309560332
arg_c02796d18f955df0,baseline,-1.0,True,0.0,qwen25_3b,26,-0.5775739902214608
arg_c02796d18f955df0,user_like,-1.0,True,0.0,qwen25_3b,26,-0.4437031975756164
arg_c02796d18f955df0,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.0560772849483218
arg_c0e081edd9c17db3,baseline,-1.0,True,0.0,qwen25_3b,26,-0.25225615368903
arg_c0e081edd9c17db3,user_like,-1.0,True,0.0,qwen25_3b,26,-0.5680996411352753
arg_c0e081edd9c17db3,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.4034649036923294
arg_c15d012526c095cd,baseline,-1.0,True,0.0,qwen25_3b,26,0.02064330921892
arg_c15d012526c095cd,user_like,-1.0,True,0.0,qwen25_3b,26,-0.4397926684742498
arg_c15d012526c095cd,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.3045725972141713
arg_c7791b7323446f42,baseline,-1.0,True,0.0,qwen25_3b,26,-0.3986678739555643
arg_c7791b7323446f42,user_like,-1.0,True,0.0,qwen25_3b,26,-0.7371644599573641
arg_c7791b7323446f42,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.7307660087290515
arg_d29106d710f6ef3e,baseline,-1.0,True,0.0,qwen25_3b,26,0.0320539623245282
arg_d29106d710f6ef3e,user_like,-1.0,True,0.0,qwen25_3b,26,0.7398837330606984
arg_d29106d710f6ef3e,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.2395094654929195
arg_da8ca1a7e6ff89b9,baseline,-1.0,True,0.0,qwen25_3b,26,0.0713047757988156
arg_da8ca1a7e6ff89b9,user_like,-1.0,True,0.0,qwen25_3b,26,0.8091134303053251
arg_da8ca1a7e6ff89b9,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.4562563261525582
arg_de0ad4634a959eca,baseline,-1.0,True,0.0,qwen25_3b,26,-0.5366241169499426
arg_de0ad4634a959eca,user_like,-1.0,True,0.0,qwen25_3b,26,0.4409118076241334
arg_de0ad4634a959eca,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.1777132774838532
arg_df36f2fcace666f7,baseline,-1.0,True,0.0,qwen25_3b,26,0.2703430829935041
arg_df36f2fcace666f7,user_like,-1.0,True,0.0,qwen25_3b,26,1.0046713994013632
arg_df36f2fcace666f7,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.0620361338835431
arg_e14f212a86beeb42,baseline,-1.0,True,0.0,qwen25_3b,26,0.370573141554362
arg_e14f212a86beeb42,user_like,-1.0,True,0.0,qwen25_3b,26,0.7366562429197479
arg_e14f212a86beeb42,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.331677818574861
arg_e1bcfc5b287564fc,baseline,-1.0,True,0.0,qwen25_3b,26,-0.1574152391111753
arg_e1bcfc5b287564fc,user_like,-1.0,True,0.0,qwen25_3b,26,0.0797966106943752
arg_e1bcfc5b287564fc,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.6302436177088548
arg_e1ff166f24c07350,baseline,-1.0,True,0.0,qwen25_3b,26,0.2659661892000317
arg_e1ff166f24c07350,user_like,-1.0,True,0.0,qwen25_3b,26,1.1866548543415745
arg_e1ff166f24c07350,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.062573159892635
arg_e75265b7de1ccdd6,baseline,-1.0,True,0.0,qwen25_3b,26,-1.4683556284807395
arg_e75265b7de1ccdd6,user_like,-1.0,True,0.0,qwen25_3b,26,-0.5288646459861787
arg_e75265b7de1ccdd6,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.4637256414842157
arg_ea74a01d688986ea,baseline,-1.0,True,0.0,qwen25_3b,26,0.2819469587806572
arg_ea74a01d688986ea,user_like,-1.0,True,0.0,qwen25_3b,26,0.422308230973075
arg_ea74a01d688986ea,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.4278136592658584
arg_ed86519aaa0c891b,baseline,-1.0,True,0.0,qwen25_3b,26,-0.7805638131469346
arg_ed86519aaa0c891b,user_like,-1.0,True,0.0,qwen25_3b,26,-0.0416241177336188
arg_ed86519aaa0c891b,user_dislike,-1.0,True,0.0,qwen25_3b,26,-1.0048913305279452
arg_f2e6faf237a4e79c,baseline,-1.0,True,0.0,qwen25_3b,26,0.6145099561184704
arg_f2e6faf237a4e79c,user_like,-1.0,True,0.0,qwen25_3b,26,1.1256158613561729
arg_f2e6faf237a4e79c,user_dislike,-1.0,True,0.0,qwen25_3b,26,-0.9246715146446997
